,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
510406,drug-alcohol,20:00:00,cheesman-park
362033,auto-theft,04:00:00,north-capitol-hill
165202,aggravated-assault,20:00:00,civic-center
204464,drug-alcohol,16:00:00,capitol-hill
171173,all-other-crimes,04:00:00,east-colfax
523951,all-other-crimes,04:00:00,lincoln-park
331604,burglary,08:00:00,stapleton
76329,larceny,20:00:00,lincoln-park
212200,larceny,23:59:00,dia
289369,larceny,12:00:00,lincoln-park
82060,public-disorder,16:00:00,platt-park
319985,burglary,20:00:00,barnum-west
33466,robbery,20:00:00,five-points
401904,public-disorder,12:00:00,hampden
106418,all-other-crimes,23:59:00,chaffee-park
127294,public-disorder,20:00:00,fort-logan
279434,theft-from-motor-vehicle,20:00:00,harvey-park
463589,white-collar-crime,16:00:00,marston
361690,all-other-crimes,16:00:00,overland
108770,all-other-crimes,20:00:00,cole
314,drug-alcohol,16:00:00,mar-lee
431073,other-crimes-against-persons,23:59:00,cbd
298772,theft-from-motor-vehicle,16:00:00,barnum
157805,other-crimes-against-persons,23:59:00,ruby-hill
317266,theft-from-motor-vehicle,08:00:00,country-club
220318,theft-from-motor-vehicle,23:59:00,north-park-hill
1913,all-other-crimes,16:00:00,clayton
389647,all-other-crimes,08:00:00,speer
145805,larceny,16:00:00,baker
27824,theft-from-motor-vehicle,12:00:00,athmar-park
151628,public-disorder,04:00:00,elyria-swansea
250019,all-other-crimes,08:00:00,speer
322981,auto-theft,20:00:00,harvey-park
107070,theft-from-motor-vehicle,16:00:00,northeast-park-hill
61088,all-other-crimes,20:00:00,valverde
26501,other-crimes-against-persons,16:00:00,globeville
162081,drug-alcohol,20:00:00,athmar-park
381021,theft-from-motor-vehicle,08:00:00,skyland
335774,larceny,20:00:00,union-station
203504,drug-alcohol,16:00:00,baker
53191,drug-alcohol,20:00:00,cole
303227,drug-alcohol,20:00:00,north-capitol-hill
186418,theft-from-motor-vehicle,12:00:00,highland
497191,theft-from-motor-vehicle,20:00:00,highland
475471,auto-theft,12:00:00,highland
215221,robbery,20:00:00,five-points
117496,all-other-crimes,12:00:00,globeville
386015,other-crimes-against-persons,16:00:00,chaffee-park
135042,public-disorder,16:00:00,gateway-green-valley-ranch
216656,other-crimes-against-persons,20:00:00,mar-lee
478266,auto-theft,04:00:00,hampden-south
362812,larceny,16:00:00,montclair
30232,larceny,16:00:00,cherry-creek
466471,burglary,16:00:00,lincoln-park
334794,all-other-crimes,23:59:00,baker
518638,drug-alcohol,23:59:00,stapleton
305270,drug-alcohol,20:00:00,north-capitol-hill
44580,public-disorder,04:00:00,university
120871,all-other-crimes,16:00:00,chaffee-park
462377,auto-theft,08:00:00,villa-park
195797,larceny,12:00:00,stapleton
160123,drug-alcohol,20:00:00,five-points
480839,other-crimes-against-persons,08:00:00,valverde
87941,all-other-crimes,20:00:00,cbd
172284,larceny,23:59:00,stapleton
183173,all-other-crimes,08:00:00,union-station
187015,white-collar-crime,04:00:00,hampden-south
272449,auto-theft,16:00:00,lincoln-park
59059,aggravated-assault,08:00:00,university-hills
222529,theft-from-motor-vehicle,23:59:00,marston
250381,larceny,16:00:00,highland
521226,all-other-crimes,20:00:00,dia
34565,drug-alcohol,16:00:00,barnum
349894,larceny,12:00:00,montbello
60478,other-crimes-against-persons,12:00:00,north-park-hill
509995,all-other-crimes,12:00:00,mar-lee
432779,all-other-crimes,04:00:00,west-colfax
89792,public-disorder,08:00:00,west-colfax
317299,larceny,08:00:00,harvey-park
142978,theft-from-motor-vehicle,23:59:00,hampden-south
259418,all-other-crimes,08:00:00,stapleton
185450,other-crimes-against-persons,23:59:00,southmoor-park
340541,public-disorder,04:00:00,cbd
251479,public-disorder,20:00:00,north-capitol-hill
395166,drug-alcohol,12:00:00,dia
442947,public-disorder,23:59:00,highland
444002,drug-alcohol,16:00:00,civic-center
348528,white-collar-crime,16:00:00,montbello
481026,public-disorder,12:00:00,overland
359892,auto-theft,23:59:00,hampden
132035,public-disorder,04:00:00,lowry-field
372524,theft-from-motor-vehicle,20:00:00,hampden
527251,all-other-crimes,20:00:00,five-points
242310,all-other-crimes,08:00:00,kennedy
419568,larceny,16:00:00,harvey-park
425517,larceny,20:00:00,baker
60516,larceny,08:00:00,university
242257,theft-from-motor-vehicle,23:59:00,union-station
299393,theft-from-motor-vehicle,04:00:00,gateway-green-valley-ranch
74704,other-crimes-against-persons,12:00:00,sun-valley
296462,public-disorder,20:00:00,ruby-hill
410739,drug-alcohol,23:59:00,cbd
2798,all-other-crimes,16:00:00,university
92070,all-other-crimes,20:00:00,berkeley
382571,larceny,20:00:00,cbd
227367,larceny,08:00:00,north-capitol-hill
1877,all-other-crimes,12:00:00,villa-park
297604,larceny,20:00:00,congress-park
505537,larceny,16:00:00,montbello
298056,other-crimes-against-persons,16:00:00,union-station
378093,drug-alcohol,20:00:00,five-points
113766,all-other-crimes,16:00:00,barnum-west
49345,drug-alcohol,16:00:00,east-colfax
270793,all-other-crimes,08:00:00,five-points
289761,auto-theft,20:00:00,west-colfax
352280,drug-alcohol,20:00:00,cheesman-park
408866,drug-alcohol,23:59:00,cbd
226581,auto-theft,16:00:00,east-colfax
186174,larceny,20:00:00,speer
360036,theft-from-motor-vehicle,12:00:00,five-points
248344,theft-from-motor-vehicle,04:00:00,five-points
391755,larceny,20:00:00,speer
108447,auto-theft,12:00:00,five-points
163403,theft-from-motor-vehicle,08:00:00,west-colfax
164633,public-disorder,16:00:00,west-colfax
345354,drug-alcohol,12:00:00,globeville
52868,drug-alcohol,16:00:00,cheesman-park
214428,burglary,04:00:00,hilltop
368840,larceny,08:00:00,cbd
511817,all-other-crimes,23:59:00,capitol-hill
339881,other-crimes-against-persons,20:00:00,athmar-park
53225,auto-theft,23:59:00,southmoor-park
135382,public-disorder,12:00:00,cory-merrill
292673,all-other-crimes,20:00:00,university-park
504379,drug-alcohol,23:59:00,capitol-hill
207905,public-disorder,20:00:00,northeast-park-hill
473492,public-disorder,20:00:00,north-capitol-hill
295949,public-disorder,20:00:00,city-park-west
526754,all-other-crimes,23:59:00,university-park
477986,larceny,16:00:00,stapleton
74534,theft-from-motor-vehicle,08:00:00,northeast-park-hill
88915,all-other-crimes,20:00:00,mar-lee
312621,larceny,23:59:00,harvey-park-south
236608,all-other-crimes,04:00:00,cbd
18334,public-disorder,12:00:00,civic-center
96661,auto-theft,20:00:00,hampden-south
364373,all-other-crimes,20:00:00,mar-lee
257292,public-disorder,23:59:00,hampden
224121,larceny,16:00:00,cbd
350731,burglary,08:00:00,athmar-park
527449,all-other-crimes,20:00:00,washington-park-west
190401,drug-alcohol,08:00:00,cbd
405399,drug-alcohol,12:00:00,north-capitol-hill
520288,sexual-assault,08:00:00,kennedy
137927,all-other-crimes,12:00:00,montbello
445049,burglary,04:00:00,stapleton
99439,other-crimes-against-persons,08:00:00,northeast-park-hill
282854,theft-from-motor-vehicle,20:00:00,montclair
387674,all-other-crimes,20:00:00,south-park-hill
163345,aggravated-assault,20:00:00,cbd
375842,larceny,12:00:00,marston
246260,theft-from-motor-vehicle,16:00:00,gateway-green-valley-ranch
152620,drug-alcohol,16:00:00,barnum-west
376402,larceny,08:00:00,speer
54527,all-other-crimes,23:59:00,kennedy
225451,theft-from-motor-vehicle,08:00:00,speer
362000,all-other-crimes,20:00:00,sun-valley
245464,all-other-crimes,08:00:00,civic-center
90294,theft-from-motor-vehicle,23:59:00,valverde
388125,larceny,20:00:00,west-colfax
354603,robbery,23:59:00,platt-park
29317,larceny,23:59:00,capitol-hill
422881,larceny,12:00:00,montbello
26299,larceny,16:00:00,whittier
18585,all-other-crimes,04:00:00,ruby-hill
469591,larceny,12:00:00,athmar-park
467566,public-disorder,16:00:00,sloan-lake
404680,larceny,20:00:00,union-station
215166,theft-from-motor-vehicle,16:00:00,university-park
517283,drug-alcohol,16:00:00,five-points
22635,burglary,23:59:00,washington-virginia-vale
210742,drug-alcohol,16:00:00,chaffee-park
422816,public-disorder,20:00:00,harvey-park
91184,public-disorder,20:00:00,globeville
77105,aggravated-assault,16:00:00,mar-lee
52405,drug-alcohol,16:00:00,capitol-hill
212921,white-collar-crime,04:00:00,cherry-creek
429035,robbery,23:59:00,villa-park
238782,other-crimes-against-persons,23:59:00,lincoln-park
350713,aggravated-assault,23:59:00,montbello
13622,public-disorder,20:00:00,washington-park-west
421668,white-collar-crime,16:00:00,north-capitol-hill
414770,white-collar-crime,20:00:00,lincoln-park
83223,burglary,12:00:00,stapleton
25797,drug-alcohol,12:00:00,athmar-park
419980,all-other-crimes,20:00:00,auraria
506631,auto-theft,08:00:00,villa-park
467449,all-other-crimes,08:00:00,washington-virginia-vale
527939,larceny,16:00:00,cbd
230448,all-other-crimes,08:00:00,city-park-west
405752,other-crimes-against-persons,12:00:00,northeast-park-hill
428355,public-disorder,12:00:00,chaffee-park
276573,all-other-crimes,04:00:00,highland
118778,public-disorder,16:00:00,cbd
19368,public-disorder,04:00:00,sunnyside
453615,public-disorder,12:00:00,east-colfax
14387,other-crimes-against-persons,23:59:00,globeville
261649,all-other-crimes,08:00:00,city-park-west
298317,theft-from-motor-vehicle,16:00:00,dia
263725,all-other-crimes,23:59:00,valverde
515638,sexual-assault,08:00:00,bear-valley
416183,all-other-crimes,20:00:00,university-park
477182,all-other-crimes,16:00:00,harvey-park
499278,burglary,20:00:00,university
471864,drug-alcohol,12:00:00,berkeley
379669,aggravated-assault,20:00:00,barnum-west
527130,larceny,08:00:00,capitol-hill
270664,public-disorder,20:00:00,platt-park
478014,drug-alcohol,23:59:00,north-capitol-hill
223407,drug-alcohol,12:00:00,mar-lee
357314,burglary,20:00:00,hampden
316262,larceny,04:00:00,elyria-swansea
1686,public-disorder,16:00:00,west-highland
158924,larceny,12:00:00,washington-virginia-vale
293856,robbery,23:59:00,westwood
142147,larceny,20:00:00,stapleton
349508,larceny,20:00:00,hilltop
477365,white-collar-crime,16:00:00,hampden-south
403264,larceny,20:00:00,stapleton
415702,drug-alcohol,20:00:00,cory-merrill
104273,auto-theft,08:00:00,villa-park
506033,all-other-crimes,20:00:00,cbd
454599,all-other-crimes,23:59:00,cherry-creek
70879,all-other-crimes,04:00:00,east-colfax
438964,drug-alcohol,20:00:00,five-points
525379,burglary,12:00:00,lowry-field
468803,all-other-crimes,16:00:00,indian-creek
127840,public-disorder,16:00:00,windsor
253255,larceny,16:00:00,cbd
12719,all-other-crimes,12:00:00,skyland
189318,all-other-crimes,04:00:00,union-station
46308,drug-alcohol,16:00:00,clayton
148635,drug-alcohol,12:00:00,civic-center
394583,burglary,23:59:00,lowry-field
37924,all-other-crimes,04:00:00,civic-center
447282,larceny,23:59:00,montbello
323115,drug-alcohol,20:00:00,capitol-hill
333133,public-disorder,20:00:00,hale
387550,all-other-crimes,12:00:00,gateway-green-valley-ranch
