,day_of_week,NEIGHBORHOOD_ID,TIME
115651,Thursday,five-points,08:00:00
326371,Friday,windsor,20:00:00
296432,Tuesday,washington-virginia-vale,20:00:00
213063,Thursday,cole,16:00:00
331723,Sunday,valverde,04:00:00
227721,Wednesday,montbello,04:00:00
385481,Sunday,baker,20:00:00
342775,Tuesday,hale,23:59:00
437449,Monday,capitol-hill,20:00:00
469669,Friday,speer,04:00:00
196148,Tuesday,westwood,23:59:00
117153,Thursday,speer,12:00:00
303901,Monday,hampden-south,20:00:00
384823,Saturday,five-points,23:59:00
221147,Monday,globeville,20:00:00
397370,Wednesday,capitol-hill,20:00:00
247638,Tuesday,ruby-hill,20:00:00
145760,Tuesday,highland,12:00:00
387304,Sunday,baker,20:00:00
3394,Sunday,montbello,12:00:00
284684,Thursday,cole,20:00:00
85827,Saturday,college-view-south-platte,12:00:00
70089,Wednesday,platt-park,12:00:00
486900,Thursday,cory-merrill,20:00:00
73695,Monday,jefferson-park,12:00:00
162778,Sunday,westwood,12:00:00
421311,Saturday,villa-park,16:00:00
393375,Monday,west-colfax,20:00:00
444131,Thursday,sunnyside,04:00:00
276040,Sunday,cole,23:59:00
40399,Thursday,washington-virginia-vale,12:00:00
18775,Thursday,sunnyside,04:00:00
74770,Saturday,sun-valley,16:00:00
149395,Friday,cbd,08:00:00
39260,Monday,capitol-hill,12:00:00
177152,Friday,harvey-park,08:00:00
141158,Friday,cherry-creek,04:00:00
370144,Friday,berkeley,16:00:00
351278,Friday,washington-park,23:59:00
270587,Wednesday,villa-park,23:59:00
165445,Wednesday,lincoln-park,04:00:00
448823,Tuesday,jefferson-park,20:00:00
451659,Thursday,cbd,20:00:00
75932,Monday,clayton,12:00:00
48004,Wednesday,city-park-west,12:00:00
229187,Saturday,hampden-south,16:00:00
351129,Monday,ruby-hill,16:00:00
12135,Tuesday,north-capitol-hill,04:00:00
279108,Friday,barnum,23:59:00
412601,Saturday,lincoln-park,16:00:00
120398,Friday,cbd,16:00:00
77228,Tuesday,globeville,08:00:00
415317,Thursday,hampden,20:00:00
172815,Monday,sunnyside,16:00:00
71260,Monday,elyria-swansea,08:00:00
84609,Wednesday,globeville,04:00:00
291648,Tuesday,cheesman-park,20:00:00
228399,Friday,civic-center,16:00:00
391450,Monday,stapleton,20:00:00
279684,Sunday,union-station,23:59:00
155737,Sunday,harvey-park,12:00:00
313712,Friday,jefferson-park,20:00:00
137160,Thursday,north-capitol-hill,08:00:00
522751,Sunday,cheesman-park,16:00:00
451973,Monday,elyria-swansea,20:00:00
370791,Wednesday,chaffee-park,20:00:00
214971,Wednesday,montbello,20:00:00
480250,Tuesday,athmar-park,20:00:00
365004,Wednesday,five-points,20:00:00
167666,Monday,gateway-green-valley-ranch,04:00:00
368797,Wednesday,civic-center,23:59:00
249592,Monday,virginia-village,20:00:00
460630,Wednesday,sloan-lake,20:00:00
61456,Friday,northeast-park-hill,12:00:00
522976,Tuesday,wellshire,20:00:00
121903,Thursday,north-park-hill,08:00:00
412309,Friday,college-view-south-platte,23:59:00
149294,Tuesday,stapleton,16:00:00
88716,Friday,east-colfax,12:00:00
144889,Wednesday,hampden-south,16:00:00
207539,Monday,elyria-swansea,16:00:00
396216,Tuesday,cbd,20:00:00
219015,Sunday,baker,16:00:00
193730,Tuesday,auraria,16:00:00
98939,Saturday,montbello,12:00:00
370978,Thursday,civic-center,16:00:00
195431,Thursday,platt-park,23:59:00
492057,Monday,baker,16:00:00
56992,Friday,civic-center,16:00:00
113727,Wednesday,athmar-park,12:00:00
31924,Monday,stapleton,12:00:00
34272,Thursday,west-colfax,12:00:00
2934,Friday,highland,12:00:00
476258,Thursday,hampden,16:00:00
95544,Wednesday,lowry-field,12:00:00
240335,Tuesday,cbd,16:00:00
260327,Monday,athmar-park,16:00:00
311345,Tuesday,west-highland,23:59:00
411200,Thursday,speer,23:59:00
291119,Saturday,north-park-hill,23:59:00
109000,Monday,westwood,12:00:00
95030,Monday,civic-center,08:00:00
359377,Monday,cheesman-park,20:00:00
280289,Thursday,east-colfax,16:00:00
287339,Wednesday,east-colfax,23:59:00
445594,Tuesday,stapleton,23:59:00
256987,Friday,hampden,20:00:00
205594,Monday,montclair,23:59:00
329083,Sunday,montclair,16:00:00
490773,Saturday,cbd,20:00:00
163648,Friday,cheesman-park,12:00:00
399067,Friday,hilltop,23:59:00
86174,Monday,baker,04:00:00
361977,Monday,globeville,16:00:00
248554,Wednesday,goldsmith,20:00:00
512333,Thursday,valverde,04:00:00
25815,Friday,harvey-park-south,04:00:00
57044,Sunday,union-station,04:00:00
251604,Friday,five-points,23:59:00
283915,Saturday,east-colfax,16:00:00
387113,Monday,platt-park,04:00:00
94790,Tuesday,montclair,08:00:00
416594,Monday,elyria-swansea,23:59:00
241650,Wednesday,university-park,16:00:00
499950,Saturday,speer,16:00:00
494572,Friday,montclair,20:00:00
198197,Sunday,overland,20:00:00
5716,Monday,montbello,04:00:00
91795,Thursday,capitol-hill,12:00:00
411240,Monday,villa-park,16:00:00
382664,Wednesday,congress-park,20:00:00
157264,Tuesday,gateway-green-valley-ranch,08:00:00
205220,Monday,stapleton,23:59:00
234749,Saturday,goldsmith,16:00:00
166564,Tuesday,globeville,12:00:00
382438,Thursday,lincoln-park,16:00:00
150444,Sunday,college-view-south-platte,04:00:00
48359,Saturday,five-points,04:00:00
10763,Wednesday,civic-center,16:00:00
148335,Saturday,gateway-green-valley-ranch,16:00:00
329611,Wednesday,east-colfax,20:00:00
670,Friday,mar-lee,12:00:00
249096,Monday,hilltop,20:00:00
402955,Thursday,overland,04:00:00
63122,Saturday,speer,08:00:00
115111,Wednesday,sunnyside,16:00:00
494051,Sunday,ruby-hill,23:59:00
454769,Friday,lowry-field,23:59:00
252751,Sunday,civic-center,04:00:00
411956,Friday,capitol-hill,20:00:00
454031,Wednesday,athmar-park,20:00:00
192571,Sunday,baker,04:00:00
174230,Tuesday,washington-virginia-vale,08:00:00
55624,Monday,city-park-west,12:00:00
64482,Tuesday,baker,12:00:00
521159,Wednesday,hale,16:00:00
343899,Sunday,stapleton,16:00:00
428107,Tuesday,northeast-park-hill,23:59:00
307370,Saturday,montclair,04:00:00
434694,Saturday,windsor,16:00:00
412702,Monday,harvey-park,20:00:00
464684,Wednesday,highland,16:00:00
34169,Thursday,stapleton,04:00:00
270208,Tuesday,baker,23:59:00
173216,Tuesday,regis,16:00:00
361105,Thursday,union-station,16:00:00
351537,Saturday,cole,20:00:00
432452,Monday,north-capitol-hill,23:59:00
333836,Thursday,bear-valley,16:00:00
497029,Wednesday,speer,20:00:00
254697,Saturday,northeast-park-hill,16:00:00
26339,Sunday,college-view-south-platte,04:00:00
188565,Friday,marston,04:00:00
112764,Monday,sloan-lake,04:00:00
403708,Saturday,westwood,20:00:00
42979,Wednesday,sunnyside,04:00:00
193238,Monday,hampden-south,20:00:00
174469,Wednesday,cbd,12:00:00
283053,Friday,goldsmith,20:00:00
142616,Tuesday,gateway-green-valley-ranch,12:00:00
135743,Sunday,five-points,08:00:00
455821,Tuesday,washington-virginia-vale,20:00:00
149080,Saturday,baker,12:00:00
190694,Monday,valverde,08:00:00
217814,Friday,cbd,23:59:00
14193,Friday,dia,08:00:00
54903,Friday,stapleton,12:00:00
296795,Tuesday,lincoln-park,23:59:00
250052,Monday,goldsmith,16:00:00
219649,Friday,west-highland,20:00:00
157792,Saturday,villa-park,04:00:00
163984,Sunday,west-highland,16:00:00
804,Saturday,westwood,04:00:00
206536,Thursday,overland,16:00:00
169678,Wednesday,lincoln-park,12:00:00
61949,Monday,north-capitol-hill,04:00:00
13134,Sunday,stapleton,08:00:00
466373,Sunday,university,23:59:00
298278,Thursday,ruby-hill,16:00:00
430423,Friday,harvey-park,20:00:00
382873,Tuesday,westwood,16:00:00
502244,Friday,union-station,16:00:00
437455,Saturday,hampden,23:59:00
422265,Sunday,university-park,16:00:00
78399,Friday,five-points,04:00:00
477287,Sunday,goldsmith,20:00:00
431282,Thursday,washington-park-west,16:00:00
225156,Friday,montbello,23:59:00
10459,Monday,hampden-south,08:00:00
218676,Sunday,gateway-green-valley-ranch,16:00:00
18964,Sunday,cherry-creek,12:00:00
401301,Monday,cbd,16:00:00
66022,Friday,north-capitol-hill,12:00:00
357144,Wednesday,athmar-park,23:59:00
112226,Saturday,sun-valley,16:00:00
146248,Monday,hilltop,12:00:00
367030,Tuesday,congress-park,20:00:00
272623,Saturday,highland,23:59:00
366756,Saturday,stapleton,20:00:00
78593,Tuesday,hale,12:00:00
85781,Saturday,villa-park,08:00:00
72747,Wednesday,union-station,12:00:00
104831,Monday,southmoor-park,12:00:00
200941,Wednesday,baker,16:00:00
403286,Saturday,cbd,23:59:00
275806,Thursday,capitol-hill,16:00:00
490907,Wednesday,washington-park-west,16:00:00
269155,Thursday,cheesman-park,16:00:00
190208,Friday,capitol-hill,12:00:00
47762,Friday,lincoln-park,08:00:00
227590,Tuesday,five-points,23:59:00
142827,Wednesday,globeville,08:00:00
193305,Sunday,platt-park,23:59:00
407726,Sunday,west-colfax,04:00:00
211467,Sunday,five-points,16:00:00
211070,Saturday,gateway-green-valley-ranch,20:00:00
383271,Monday,elyria-swansea,04:00:00
285642,Thursday,stapleton,23:59:00
378478,Wednesday,montbello,23:59:00
418655,Tuesday,stapleton,20:00:00
54047,Saturday,hampden,12:00:00
194820,Thursday,sun-valley,20:00:00
208906,Saturday,cherry-creek,16:00:00
427841,Friday,platt-park,16:00:00
87042,Saturday,five-points,08:00:00
72360,Saturday,gateway-green-valley-ranch,12:00:00
152653,Saturday,mar-lee,12:00:00
14866,Thursday,capitol-hill,12:00:00
302945,Monday,villa-park,16:00:00
327408,Tuesday,cheesman-park,16:00:00
354685,Sunday,clayton,23:59:00
97357,Saturday,union-station,04:00:00
349432,Wednesday,five-points,23:59:00
405556,Thursday,washington-park,23:59:00
85998,Thursday,hampden,04:00:00
237852,Friday,east-colfax,23:59:00
506021,Wednesday,hampden,16:00:00
60484,Thursday,five-points,12:00:00
266779,Thursday,capitol-hill,23:59:00
97899,Monday,sun-valley,04:00:00
482413,Sunday,ruby-hill,23:59:00
215809,Monday,montbello,20:00:00
88560,Thursday,union-station,08:00:00
412614,Friday,north-capitol-hill,20:00:00
63410,Friday,sunnyside,12:00:00
207586,Wednesday,washington-virginia-vale,20:00:00
14071,Friday,baker,16:00:00
