,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
488824,sexual-assault,20:00:00,college-view-south-platte
122156,theft-from-motor-vehicle,16:00:00,capitol-hill
270779,all-other-crimes,16:00:00,athmar-park
484010,aggravated-assault,23:59:00,whittier
119275,all-other-crimes,08:00:00,civic-center
255298,other-crimes-against-persons,20:00:00,harvey-park
68346,public-disorder,04:00:00,elyria-swansea
279819,theft-from-motor-vehicle,20:00:00,montbello
290146,burglary,12:00:00,hilltop
392511,burglary,08:00:00,five-points
112474,theft-from-motor-vehicle,23:59:00,five-points
282078,all-other-crimes,04:00:00,hampden
524164,sexual-assault,04:00:00,montbello
14063,larceny,16:00:00,windsor
525431,theft-from-motor-vehicle,20:00:00,barnum
67236,all-other-crimes,23:59:00,sunnyside
13568,public-disorder,20:00:00,union-station
431811,other-crimes-against-persons,23:59:00,hampden
489228,other-crimes-against-persons,04:00:00,west-highland
141877,larceny,20:00:00,cherry-creek
487655,all-other-crimes,12:00:00,lincoln-park
249370,aggravated-assault,04:00:00,virginia-village
218173,public-disorder,12:00:00,athmar-park
439080,all-other-crimes,04:00:00,auraria
194368,aggravated-assault,20:00:00,union-station
158388,burglary,12:00:00,valverde
307202,public-disorder,20:00:00,college-view-south-platte
485526,auto-theft,04:00:00,sunnyside
113484,all-other-crimes,20:00:00,montbello
58590,sexual-assault,04:00:00,virginia-village
264462,auto-theft,08:00:00,dia
138076,public-disorder,20:00:00,virginia-village
60930,drug-alcohol,04:00:00,lincoln-park
216399,larceny,20:00:00,baker
239728,other-crimes-against-persons,16:00:00,union-station
522268,theft-from-motor-vehicle,12:00:00,baker
510067,all-other-crimes,20:00:00,marston
294452,auto-theft,16:00:00,five-points
215792,all-other-crimes,20:00:00,five-points
179346,theft-from-motor-vehicle,08:00:00,union-station
185253,larceny,16:00:00,university
479560,larceny,16:00:00,lincoln-park
402293,larceny,16:00:00,cbd
31616,burglary,20:00:00,elyria-swansea
40623,all-other-crimes,20:00:00,barnum
524509,all-other-crimes,23:59:00,northeast-park-hill
409660,larceny,12:00:00,highland
67799,all-other-crimes,20:00:00,east-colfax
223239,drug-alcohol,12:00:00,ruby-hill
475738,all-other-crimes,04:00:00,athmar-park
68113,arson,04:00:00,belcaro
471381,public-disorder,08:00:00,east-colfax
157957,all-other-crimes,20:00:00,montbello
461274,all-other-crimes,04:00:00,sunnyside
440526,all-other-crimes,20:00:00,southmoor-park
217860,theft-from-motor-vehicle,12:00:00,ruby-hill
316575,auto-theft,04:00:00,villa-park
276172,theft-from-motor-vehicle,12:00:00,cbd
