,day_of_week,NEIGHBORHOOD_ID,TIME
195908,Tuesday,cheesman-park,04:00:00
399469,Tuesday,stapleton,16:00:00
297933,Wednesday,five-points,23:59:00
188059,Sunday,five-points,04:00:00
357435,Monday,elyria-swansea,20:00:00
150358,Wednesday,clayton,08:00:00
348643,Saturday,fort-logan,23:59:00
353669,Friday,five-points,20:00:00
265167,Friday,hampden-south,23:59:00
438276,Thursday,platt-park,23:59:00
72397,Sunday,globeville,04:00:00
122748,Tuesday,civic-center,08:00:00
433590,Thursday,westwood,16:00:00
200921,Saturday,five-points,23:59:00
71801,Thursday,cbd,08:00:00
109567,Monday,cole,12:00:00
501622,Saturday,washington-park,16:00:00
164933,Wednesday,capitol-hill,12:00:00
449212,Monday,athmar-park,16:00:00
493218,Monday,hampden,23:59:00
345858,Friday,stapleton,16:00:00
284630,Saturday,west-colfax,23:59:00
139034,Sunday,hilltop,12:00:00
115499,Tuesday,hilltop,12:00:00
383021,Friday,hampden-south,20:00:00
364756,Saturday,five-points,04:00:00
292741,Wednesday,sunnyside,23:59:00
51661,Thursday,athmar-park,08:00:00
466527,Monday,harvey-park-south,20:00:00
257560,Tuesday,capitol-hill,20:00:00
514055,Sunday,baker,16:00:00
234505,Monday,lincoln-park,16:00:00
279911,Sunday,civic-center,20:00:00
2833,Saturday,university,16:00:00
384337,Sunday,stapleton,16:00:00
15451,Saturday,barnum,12:00:00
505570,Thursday,athmar-park,16:00:00
330798,Monday,congress-park,04:00:00
50685,Tuesday,westwood,12:00:00
263576,Monday,fort-logan,16:00:00
353316,Thursday,five-points,23:59:00
139202,Sunday,five-points,08:00:00
480057,Wednesday,westwood,20:00:00
300177,Saturday,cbd,20:00:00
154460,Tuesday,lincoln-park,08:00:00
205255,Thursday,elyria-swansea,16:00:00
492409,Tuesday,lincoln-park,23:59:00
340320,Thursday,globeville,16:00:00
396334,Monday,westwood,16:00:00
263146,Friday,hampden-south,23:59:00
206354,Wednesday,cheesman-park,20:00:00
522041,Saturday,mar-lee,23:59:00
266469,Tuesday,barnum,20:00:00
181911,Saturday,north-capitol-hill,12:00:00
213861,Friday,gateway-green-valley-ranch,04:00:00
324556,Wednesday,five-points,20:00:00
384609,Thursday,hampden,16:00:00
212870,Sunday,five-points,16:00:00
500251,Thursday,montbello,20:00:00
97858,Thursday,valverde,08:00:00
98918,Sunday,stapleton,12:00:00
398961,Friday,northeast-park-hill,23:59:00
42650,Thursday,harvey-park-south,16:00:00
519042,Wednesday,washington-virginia-vale,04:00:00
115665,Tuesday,lincoln-park,04:00:00
434816,Wednesday,harvey-park-south,20:00:00
466747,Saturday,stapleton,16:00:00
184518,Thursday,highland,08:00:00
369489,Tuesday,globeville,16:00:00
149526,Sunday,university,16:00:00
373984,Tuesday,baker,16:00:00
521397,Sunday,university,20:00:00
60648,Saturday,lincoln-park,04:00:00
525978,Tuesday,montbello,16:00:00
56552,Monday,five-points,04:00:00
170056,Thursday,hampden,12:00:00
280590,Tuesday,stapleton,23:59:00
7853,Friday,speer,08:00:00
451060,Tuesday,washington-virginia-vale,20:00:00
271195,Thursday,overland,20:00:00
255247,Saturday,goldsmith,04:00:00
234553,Monday,cbd,16:00:00
454024,Friday,westwood,23:59:00
357791,Thursday,five-points,04:00:00
34023,Friday,stapleton,08:00:00
169944,Wednesday,sunnyside,12:00:00
