,day_of_week,NEIGHBORHOOD_ID,TIME
101,Saturday,speer,12:00:00
2738,Wednesday,lincoln-park,04:00:00
4469,Sunday,cbd,23:59:00
6955,Monday,montclair,04:00:00
5072,Wednesday,west-colfax,20:00:00
242,Thursday,elyria-swansea,04:00:00
5921,Tuesday,east-colfax,23:59:00
1676,Saturday,gateway-green-valley-ranch,12:00:00
5548,Sunday,stapleton,20:00:00
183,Monday,sloan-lake,12:00:00
6368,Monday,northeast-park-hill,16:00:00
2195,Wednesday,regis,12:00:00
2901,Friday,capitol-hill,04:00:00
6806,Saturday,stapleton,16:00:00
3919,Wednesday,north-park-hill,23:59:00
1471,Tuesday,ruby-hill,08:00:00
2870,Thursday,gateway-green-valley-ranch,23:59:00
2981,Wednesday,lincoln-park,20:00:00
197,Friday,westwood,04:00:00
2919,Tuesday,hampden-south,20:00:00
440,Sunday,virginia-village,04:00:00
6751,Monday,five-points,20:00:00
5304,Monday,east-colfax,16:00:00
2098,Monday,civic-center,16:00:00
1598,Tuesday,harvey-park,04:00:00
1307,Monday,auraria,16:00:00
6221,Thursday,highland,23:59:00
2119,Friday,east-colfax,08:00:00
5640,Thursday,north-capitol-hill,20:00:00
2225,Monday,south-park-hill,04:00:00
6758,Thursday,east-colfax,23:59:00
5574,Monday,college-view-south-platte,23:59:00
3568,Tuesday,montclair,20:00:00
5385,Sunday,gateway-green-valley-ranch,16:00:00
6224,Thursday,skyland,23:59:00
3717,Tuesday,stapleton,23:59:00
5165,Saturday,sunnyside,23:59:00
2943,Thursday,lincoln-park,23:59:00
2283,Sunday,east-colfax,08:00:00
1004,Tuesday,northeast-park-hill,08:00:00
5484,Thursday,east-colfax,23:59:00
772,Thursday,east-colfax,08:00:00
4116,Wednesday,college-view-south-platte,20:00:00
6102,Thursday,cheesman-park,16:00:00
567,Saturday,hampden-south,12:00:00
1591,Wednesday,montclair,12:00:00
1771,Saturday,berkeley,16:00:00
2094,Monday,east-colfax,16:00:00
3265,Sunday,south-park-hill,23:59:00
1269,Friday,union-station,08:00:00
4398,Saturday,sun-valley,23:59:00
