,day_of_week,NEIGHBORHOOD_ID,TIME
5932,Wednesday,stapleton,16:00:00
6853,Thursday,east-colfax,04:00:00
5443,Sunday,five-points,16:00:00
31104,Tuesday,five-points,23:59:00
12637,Wednesday,lincoln-park,20:00:00
286,Tuesday,east-colfax,12:00:00
8696,Thursday,civic-center,12:00:00
21476,Friday,sun-valley,20:00:00
22787,Wednesday,east-colfax,20:00:00
7328,Sunday,west-highland,16:00:00
23469,Thursday,cbd,23:59:00
31323,Tuesday,five-points,20:00:00
3210,Monday,auraria,12:00:00
24924,Tuesday,east-colfax,16:00:00
29230,Monday,auraria,16:00:00
26785,Monday,westwood,23:59:00
7490,Thursday,east-colfax,12:00:00
14503,Monday,civic-center,04:00:00
9244,Monday,lincoln-park,16:00:00
22022,Thursday,five-points,20:00:00
34051,Monday,bear-valley,04:00:00
4543,Wednesday,civic-center,12:00:00
6069,Thursday,clayton,12:00:00
31042,Monday,regis,20:00:00
1730,Tuesday,east-colfax,16:00:00
33897,Wednesday,five-points,23:59:00
25194,Thursday,capitol-hill,20:00:00
26654,Wednesday,cbd,16:00:00
3044,Saturday,city-park-west,04:00:00
14820,Sunday,five-points,20:00:00
25861,Wednesday,north-capitol-hill,20:00:00
27466,Wednesday,east-colfax,16:00:00
19054,Friday,villa-park,23:59:00
4198,Saturday,valverde,04:00:00
31190,Saturday,cheesman-park,20:00:00
5210,Tuesday,lincoln-park,12:00:00
29082,Tuesday,union-station,23:59:00
32962,Sunday,cole,23:59:00
28030,Wednesday,east-colfax,16:00:00
18545,Thursday,capitol-hill,16:00:00
1828,Monday,montbello,12:00:00
21894,Thursday,baker,20:00:00
1713,Thursday,harvey-park-south,12:00:00
11751,Wednesday,cole,16:00:00
32212,Tuesday,harvey-park,16:00:00
4889,Saturday,lowry-field,12:00:00
8333,Friday,capitol-hill,12:00:00
1796,Friday,lincoln-park,12:00:00
3569,Saturday,stapleton,04:00:00
31423,Thursday,clayton,04:00:00
29765,Wednesday,jefferson-park,20:00:00
17605,Monday,cbd,16:00:00
