,day_of_week,NEIGHBORHOOD_ID,TIME,GEO_LON,GEO_LAT
6733,Thursday,cbd,20:00:00,-104.9937099,39.7504608
6734,Monday,five-points,20:00:00,-104.9779294,39.7533814
6735,Wednesday,goldsmith,23:59:00,-104.9307483,39.6782818
6736,Wednesday,athmar-park,23:59:00,-105.0247502,39.7106932
6737,Saturday,highland,23:59:00,-105.0111571,39.7608018
6738,Tuesday,mar-lee,23:59:00,-105.0528749,39.6903401
6739,Wednesday,cherry-creek,20:00:00,-104.9531957,39.7197273
6740,Monday,sunnyside,04:00:00,-105.0032308,39.7790601
6741,Wednesday,capitol-hill,20:00:00,-104.9736235,39.7399571
6742,Wednesday,east-colfax,23:59:00,-104.8849887,39.7377621
6743,Thursday,east-colfax,23:59:00,-104.8978406,39.7343338
6744,Tuesday,platt-park,20:00:00,-104.9786979,39.6930654
6745,Wednesday,mar-lee,23:59:00,-105.0334293,39.6851692
6746,Friday,overland,23:59:00,-104.991877,39.6966618
6747,Sunday,villa-park,23:59:00,-105.0393869,39.7329937
6748,Monday,harvey-park,23:59:00,-105.0365309,39.6701618
6749,Monday,north-capitol-hill,23:59:00,-104.9752666,39.7403982
6750,Monday,congress-park,16:00:00,-104.9406654,39.740128999999996
6751,Monday,five-points,20:00:00,-104.9828866,39.7510671
6752,Monday,capitol-hill,20:00:00,-104.9857592,39.7322993
6753,Sunday,hale,20:00:00,-104.9396679,39.7350126
6754,Saturday,five-points,16:00:00,-104.9845464,39.7541216
6755,Saturday,lincoln-park,20:00:00,-105.0052381,39.7401547
6756,Tuesday,lincoln-park,04:00:00,-104.9927858,39.7297328
6757,Monday,baker,16:00:00,-104.9912688,39.7089829
6758,Thursday,east-colfax,23:59:00,-104.8925177,39.739668
6759,Thursday,speer,16:00:00,-104.9819972,39.7231795
6760,Friday,lincoln-park,20:00:00,-105.00155900000001,39.7384673
6761,Saturday,college-view-south-platte,20:00:00,-105.0246506,39.6624329
6762,Sunday,cbd,16:00:00,-104.9937099,39.7504608
6763,Saturday,cole,20:00:00,-104.9726822,39.7639382
6764,Saturday,kennedy,23:59:00,-104.8499436,39.657775
6765,Thursday,sunnyside,20:00:00,-105.0058609,39.7779456
6766,Sunday,capitol-hill,23:59:00,-104.9799135,39.7400208
6767,Thursday,union-station,23:59:00,-104.994672,39.7526804
6768,Friday,virginia-village,23:59:00,-104.9391677,39.6855069
6769,Thursday,montbello,20:00:00,-104.8353813,39.7935974
6770,Saturday,westwood,20:00:00,-105.0257017,39.7108508
6771,Friday,hampden-south,16:00:00,-104.8906833,39.625013
6772,Saturday,city-park-west,20:00:00,-104.9683617,39.7440322
6773,Sunday,stapleton,16:00:00,-104.8999188,39.7661374
6774,Saturday,west-highland,23:59:00,-105.0340179,39.7618883
6775,Thursday,montbello,23:59:00,-104.8097984,39.783753999999995
6776,Sunday,northeast-park-hill,23:59:00,-104.9269829,39.7630823
6777,Sunday,five-points,23:59:00,-104.9832116,39.7605424
6778,Friday,montbello,20:00:00,-104.8346183,39.7776267
6779,Tuesday,capitol-hill,20:00:00,-104.98581499999999,39.7319701
6780,Thursday,montbello,20:00:00,-104.8097548,39.7903534
6781,Tuesday,barnum,16:00:00,-105.0254796,39.7168868
6782,Friday,west-colfax,20:00:00,-105.0319094,39.7377958
6783,Thursday,speer,20:00:00,-104.9871315,39.7221148
6784,Sunday,cherry-creek,20:00:00,-104.9557083,39.717529
6785,Thursday,west-colfax,20:00:00,-105.0430707,39.7400469
6786,Thursday,gateway-green-valley-ranch,20:00:00,-104.762957,39.7801127
6787,Thursday,baker,20:00:00,-104.9982719,39.7217676
6788,Friday,mar-lee,20:00:00,-105.0425611,39.6906079
6789,Friday,university-park,16:00:00,-104.942299,39.6786776
6790,Thursday,jefferson-park,23:59:00,-105.0243794,39.7554368
6791,Sunday,capitol-hill,23:59:00,-104.9763682,39.7376441
6792,Thursday,elyria-swansea,20:00:00,-104.9493515,39.778771
6793,Monday,speer,04:00:00,-104.9834663,39.7211297
6794,Sunday,five-points,16:00:00,-104.989935,39.7521383
6795,Friday,college-view-south-platte,04:00:00,-105.02441999999999,39.6765485
6796,Wednesday,sun-valley,20:00:00,-105.0190679,39.7328026
6797,Sunday,ruby-hill,23:59:00,-105.0243013,39.6888333
6798,Sunday,college-view-south-platte,20:00:00,-105.0246701,39.6731975
6799,Monday,stapleton,16:00:00,-104.89794599999999,39.7696879
6800,Thursday,lowry-field,20:00:00,-104.9031289,39.7200111
6801,Monday,north-capitol-hill,23:59:00,-104.9808424,39.7418395
6802,Friday,hampden-south,04:00:00,-104.9025758,39.653044
6803,Sunday,stapleton,20:00:00,-104.8881594,39.7827323
6804,Saturday,cherry-creek,20:00:00,-104.9512928,39.7162155
6805,Monday,east-colfax,23:59:00,-104.8975577,39.7387028
6806,Saturday,stapleton,16:00:00,-104.9016186,39.7662092
6807,Sunday,bear-valley,16:00:00,-105.0657875,39.6519457
6808,Saturday,ruby-hill,20:00:00,-105.0247864,39.694853
6809,Thursday,cheesman-park,16:00:00,-104.9631207,39.7369668
6810,Thursday,east-colfax,20:00:00,-104.8861482,39.7377242
6811,Thursday,platt-park,04:00:00,-104.9871494,39.6788105
6812,Thursday,speer,23:59:00,-104.9820888,39.7271441
6813,Tuesday,east-colfax,16:00:00,-104.8908841,39.7365573
6814,Thursday,hampden-south,23:59:00,-104.9050795,39.6526449
6815,Wednesday,five-points,23:59:00,-104.9873894,39.7563879
6816,Friday,stapleton,20:00:00,-104.9016186,39.7662092
6817,Saturday,westwood,20:00:00,-105.0324345,39.7022383
6818,Sunday,hampden,16:00:00,-104.8717111,39.6694733
6819,Thursday,stapleton,04:00:00,-104.8999188,39.7661374
6820,Sunday,gateway-green-valley-ranch,16:00:00,-104.765823,39.7867357
6821,Wednesday,platt-park,23:59:00,-104.9812343,39.6801956
6822,Saturday,ruby-hill,23:59:00,-105.0242783,39.6922292
6823,Saturday,baker,16:00:00,-104.99134199999999,39.7091863
6824,Saturday,barnum,23:59:00,-105.03000700000001,39.7133828
6825,Saturday,southmoor-park,20:00:00,-104.9281992,39.6527542
6826,Tuesday,west-colfax,16:00:00,-105.0392387,39.7409324
6827,Monday,college-view-south-platte,23:59:00,-105.0244989,39.6659573
6828,Sunday,dia,23:59:00,-104.6736805,39.8628768
6829,Monday,harvey-park,23:59:00,-105.0261279,39.6803824
6830,Sunday,union-station,20:00:00,-105.0012439,39.7502843
6831,Tuesday,five-points,23:59:00,-104.9881032,39.755076
6832,Saturday,south-park-hill,20:00:00,-104.9254287,39.7404757
6833,Sunday,capitol-hill,23:59:00,-104.9730966,39.7400317
6834,Monday,montbello,16:00:00,-104.8136701,39.7819044
6835,Friday,north-capitol-hill,16:00:00,-104.9798862,39.7475345
6836,Thursday,stapleton,16:00:00,-104.8950261,39.7836133
6837,Wednesday,barnum,20:00:00,-105.0393418,39.7187428
6838,Friday,stapleton,16:00:00,-104.89794599999999,39.7696879
6839,Monday,kennedy,20:00:00,-104.8585501,39.6581188
6840,Monday,westwood,23:59:00,-105.0529043,39.7002287
6841,Tuesday,goldsmith,23:59:00,-104.9220116,39.67573
6842,Wednesday,dia,23:59:00,-2.4e-06,1.2e-06
6843,Saturday,ruby-hill,23:59:00,-105.024534,39.6875165
6844,Friday,east-colfax,20:00:00,-104.8881681,39.7401533
6845,Friday,sun-valley,16:00:00,-105.0251519,39.7380049
6846,Sunday,virginia-village,23:59:00,-104.9227432,39.6895865
6847,Saturday,mar-lee,20:00:00,-105.0520878,39.6906198
6848,Monday,harvey-park-south,23:59:00,-105.0521776,39.6548266
6849,Saturday,union-station,23:59:00,-104.9946682,39.7517305
6850,Tuesday,stapleton,16:00:00,-104.8996236,39.7686231
6851,Tuesday,ruby-hill,20:00:00,-105.0197928,39.685614
6852,Monday,civic-center,16:00:00,-104.987485,39.7398975
6853,Friday,hale,20:00:00,-104.9392167,39.7398531
6854,Tuesday,west-colfax,20:00:00,-105.0392932,39.7348079
6855,Monday,capitol-hill,23:59:00,-104.9839812,39.7371699
6856,Sunday,platt-park,16:00:00,-104.9842956,39.6881156
6857,Friday,elyria-swansea,20:00:00,-104.9621026,39.7820886
6858,Tuesday,sunnyside,23:59:00,-105.0134319,39.772321999999996
6859,Saturday,globeville,16:00:00,-104.9944042,39.7646677
6860,Monday,overland,20:00:00,-104.987576,39.6748892
6861,Saturday,city-park-west,20:00:00,-104.9605822,39.7401616
6862,Friday,northeast-park-hill,23:59:00,-104.9318544,39.7628643
6863,Thursday,cbd,23:59:00,-104.9903387,39.7416147
6864,Saturday,gateway-green-valley-ranch,23:59:00,-104.7651915,39.7855321
6865,Saturday,northeast-park-hill,23:59:00,-104.9401881,39.7638376
6866,Tuesday,washington-virginia-vale,04:00:00,-104.9220182,39.706851
6867,Monday,harvey-park-south,20:00:00,-105.0491273,39.6547381
6868,Monday,capitol-hill,23:59:00,-104.9730966,39.7400317
6869,Tuesday,washington-virginia-vale,23:59:00,-104.9125082,39.7109411
6870,Sunday,lincoln-park,20:00:00,-104.9887896,39.7258172
6871,Monday,east-colfax,23:59:00,-104.8951969,39.7464955
6872,Thursday,stapleton,23:59:00,-104.8919004,39.7805198
6873,Wednesday,east-colfax,23:59:00,-104.8925177,39.739668
6874,Friday,jefferson-park,16:00:00,-105.0236153,39.7548243
6875,Sunday,south-park-hill,20:00:00,-104.9171351,39.7504332
6876,Saturday,hampden-south,16:00:00,-104.9043852,39.6373524
6877,Thursday,mar-lee,23:59:00,-105.0264278,39.6864864
6878,Sunday,mar-lee,20:00:00,-105.0264278,39.6864864
6879,Friday,washington-virginia-vale,23:59:00,-104.9054092,39.6980189
6880,Sunday,cbd,04:00:00,-104.9937099,39.7504608
6881,Friday,westwood,23:59:00,-105.0317085,39.7007804
6882,Saturday,hampden,20:00:00,-104.8729273,39.6534249
6883,Monday,chaffee-park,16:00:00,-105.0214675,39.7912393
6884,Monday,highland,23:59:00,-105.0064448,39.7632281
6885,Friday,montbello,20:00:00,-104.8167072,39.7930101
6886,Friday,city-park,23:59:00,-104.9524425,39.7419853
6887,Sunday,gateway-green-valley-ranch,20:00:00,-104.7664008,39.7828657
6888,Sunday,cbd,20:00:00,-104.9874021,39.7473561
6889,Friday,highland,20:00:00,-105.0025926,39.7667176
6890,Saturday,college-view-south-platte,23:59:00,-105.0041056,39.6785455
6891,Saturday,westwood,23:59:00,-105.0524226,39.6977424
6892,Friday,goldsmith,23:59:00,-104.9222661,39.6784711
6893,Friday,montbello,20:00:00,-104.8112325,39.7859229
6894,Friday,five-points,23:59:00,-104.9786326,39.7664245
6895,Friday,cherry-creek,16:00:00,-104.9526903,39.717526
6896,Wednesday,bear-valley,16:00:00,-105.0559084,39.6590659
6897,Friday,east-colfax,16:00:00,-104.8992537,39.733328
6898,Monday,city-park-west,20:00:00,-104.9689238,39.7430629
6899,Monday,cherry-creek,16:00:00,-104.9580603,39.7199997
6900,Sunday,elyria-swansea,23:59:00,-104.9555429,39.7855613
6901,Monday,hampden,23:59:00,-104.8969868,39.6557965
6902,Sunday,kennedy,20:00:00,-104.8619644,39.6584037
6903,Thursday,wellshire,23:59:00,-104.9495276,39.6602932
6904,Friday,barnum,20:00:00,-105.0321183,39.723535
6905,Saturday,capitol-hill,04:00:00,-104.977543,39.7350716
6906,Wednesday,barnum-west,23:59:00,-105.0527395,39.7249659
6907,Wednesday,northeast-park-hill,20:00:00,-104.9043857,39.7629152
6908,Friday,cherry-creek,20:00:00,-104.9512928,39.7162155
6909,Friday,north-park-hill,23:59:00,-104.9034274,39.752212
6910,Thursday,baker,23:59:00,-104.9907439,39.7186193
6911,Sunday,jefferson-park,23:59:00,-105.0238646,39.753719
6912,Monday,athmar-park,23:59:00,-105.0203738,39.7004245
6913,Tuesday,gateway-green-valley-ranch,23:59:00,-104.7717267,39.7832831
6914,Friday,clayton,23:59:00,-104.9547972,39.7634148
6915,Saturday,baker,23:59:00,-104.994216,39.7167895
6916,Monday,union-station,16:00:00,-104.9992225,39.7509621
6917,Monday,athmar-park,20:00:00,-105.0087546,39.6970547
6918,Monday,globeville,20:00:00,-104.9778032,39.788465
6919,Sunday,platt-park,16:00:00,-104.9873334,39.6876677
6920,Sunday,elyria-swansea,23:59:00,-104.9574246,39.779665
6921,Thursday,gateway-green-valley-ranch,23:59:00,-104.7664008,39.7828657
6922,Monday,five-points,23:59:00,-104.9785878,39.7542711
6923,Monday,sunnyside,16:00:00,-105.0097572,39.7799165
6924,Monday,cbd,20:00:00,-104.9916388,39.7452331
6925,Monday,cherry-creek,23:59:00,-104.9510068,39.7209717
6926,Thursday,baker,23:59:00,-104.9907453,39.7184272
6927,Sunday,lowry-field,20:00:00,-104.8816666,39.7237464
6928,Monday,villa-park,20:00:00,-105.0510397,39.7294754
6929,Sunday,westwood,20:00:00,-105.0388023,39.7077925
6930,Tuesday,athmar-park,16:00:00,-105.0246684,39.698103
6931,Sunday,university-park,20:00:00,-104.9451007,39.6784191
6932,Monday,university,23:59:00,-104.9636995,39.6845259
6933,Saturday,east-colfax,20:00:00,-104.89674099999999,39.739805
6934,Sunday,ruby-hill,20:00:00,-105.0239747,39.686169
6935,Tuesday,baker,23:59:00,-104.9951843,39.7225285
6936,Friday,lincoln-park,20:00:00,-105.001928,39.7390866
6937,Friday,montbello,20:00:00,-104.8126663,39.7848524
6938,Wednesday,barnum,20:00:00,-105.0351051,39.7245269
6939,Monday,east-colfax,20:00:00,-104.8980339,39.7403936
6940,Tuesday,mar-lee,20:00:00,-105.0528983,39.6900217
6941,Tuesday,baker,23:59:00,-104.9989666,39.7240601
6942,Tuesday,clayton,04:00:00,-104.9573299,39.7657105
6943,Monday,five-points,20:00:00,-104.9906244,39.7531955
6944,Thursday,university-hills,16:00:00,-104.9391229,39.6675466
6945,Wednesday,kennedy,23:59:00,-104.8619644,39.6584037
6946,Thursday,west-colfax,23:59:00,-105.0354863,39.7405196
6947,Thursday,sunnyside,23:59:00,-105.0248279,39.7763711
6948,Monday,university,23:59:00,-104.9636995,39.6845259
6949,Saturday,globeville,23:59:00,-104.9913447,39.7735299
6950,Saturday,harvey-park,20:00:00,-105.0267971,39.6749329
6951,Sunday,athmar-park,20:00:00,-105.0223824,39.710766
6952,Sunday,stapleton,23:59:00,-104.9023575,39.7759229
6953,Thursday,south-park-hill,04:00:00,-104.9034583,39.7414782
6954,Thursday,city-park,16:00:00,-104.9439461,39.7483859
6955,Monday,montclair,04:00:00,-104.9163245,39.7401453
6956,Tuesday,five-points,20:00:00,-104.9860779,39.7543232
6957,Sunday,kennedy,20:00:00,-104.8668926,39.6526952
6958,Saturday,speer,23:59:00,-104.9756651,39.7156238
6959,Saturday,hampden,20:00:00,-104.9002507,39.6554042
6960,Thursday,hale,16:00:00,-104.9266184,39.7397924
6961,Saturday,west-highland,23:59:00,-105.0256636,39.7685396
6962,Thursday,cory-merrill,20:00:00,-104.9420703,39.6886778
6963,Wednesday,five-points,20:00:00,-104.9845576,39.7666345
6964,Wednesday,baker,16:00:00,-104.9940663,39.7069881
6965,Sunday,gateway-green-valley-ranch,20:00:00,-104.7664008,39.7828657
6966,Friday,montbello,20:00:00,-104.8112325,39.7859229
6967,Sunday,highland,23:59:00,-105.0017597,39.7692809
6968,Friday,westwood,23:59:00,-105.0516877,39.7109747
6969,Friday,baker,20:00:00,-104.9912688,39.7089829
6970,Friday,lincoln-park,04:00:00,-105.0001445,39.7368663
6971,Thursday,highland,20:00:00,-105.0157451,39.75779
6972,Tuesday,westwood,20:00:00,-105.0258243,39.7105932
6973,Friday,capitol-hill,20:00:00,-104.9733273,39.7386683
6974,Sunday,mar-lee,16:00:00,-105.0445628,39.6871538
6975,Friday,northeast-park-hill,16:00:00,-104.9047794,39.7676582
6976,Sunday,clayton,23:59:00,-104.9527637,39.7655329
6977,Saturday,south-park-hill,23:59:00,-104.9277484,39.7412062
6978,Saturday,gateway-green-valley-ranch,20:00:00,-104.7607109,39.7761536
6979,Friday,globeville,20:00:00,-104.9937299,39.7654307
6980,Sunday,stapleton,04:00:00,-104.8996236,39.7686231
6981,Sunday,university-park,20:00:00,-104.9451007,39.6784191
6982,Saturday,montbello,16:00:00,-104.8099072,39.7766801
6983,Friday,city-park-west,16:00:00,-104.9682914,39.7401802
6984,Saturday,barnum,20:00:00,-105.0250839,39.7133877
6985,Thursday,baker,23:59:00,-104.9907453,39.7184272
6986,Friday,westwood,23:59:00,-105.0524226,39.6977424
6987,Monday,speer,16:00:00,-104.9871357,39.7195947
6988,Wednesday,capitol-hill,23:59:00,-104.9799135,39.7400208
6989,Sunday,barnum,23:59:00,-105.0311729,39.724558
6990,Tuesday,westwood,20:00:00,-105.0419064,39.7043428
6991,Saturday,speer,23:59:00,-104.9768275,39.7156235
6992,Sunday,montbello,23:59:00,-104.81201800000001,39.7834678
6993,Monday,gateway-green-valley-ranch,20:00:00,-104.7721266,39.7817757
6994,Monday,kennedy,23:59:00,-104.8619644,39.6584037
6995,Friday,city-park-west,16:00:00,-104.9597699,39.7481988
6996,Wednesday,city-park-west,20:00:00,-104.9707284,39.7400265
6997,Sunday,stapleton,20:00:00,-104.8950261,39.7836133
6998,Monday,university-hills,04:00:00,-104.9287245,39.6624012
6999,Monday,cbd,04:00:00,-104.9913077,39.7443148
7000,Friday,lincoln-park,23:59:00,-104.9979493,39.7375378
7001,Sunday,highland,23:59:00,-105.0052824,39.7656391
7002,Wednesday,gateway-green-valley-ranch,04:00:00,-104.7616053,39.7854794
7003,Thursday,city-park-west,20:00:00,-104.9693466,39.7440641
7004,Friday,city-park-west,20:00:00,-104.9644001,39.7403218
7005,Sunday,villa-park,23:59:00,-105.0394555,39.7257876
7006,Sunday,lincoln-park,23:59:00,-104.9883042,39.7265646
7007,Monday,washington-virginia-vale,20:00:00,-104.9198351,39.7065136
7008,Wednesday,east-colfax,20:00:00,-104.8881681,39.7401533
7009,Wednesday,capitol-hill,23:59:00,-104.9835037,39.7392405
7010,Saturday,university-hills,20:00:00,-104.9391229,39.6675466
7011,Wednesday,cbd,16:00:00,-104.9943984,39.7496841
7012,Monday,north-capitol-hill,16:00:00,-104.97754599999999,39.743258000000004
7013,Wednesday,hale,23:59:00,-104.9335482,39.7398946
7014,Wednesday,athmar-park,23:59:00,-105.0247502,39.7106932
7015,Thursday,speer,23:59:00,-104.9769189,39.7129088
7016,Saturday,baker,16:00:00,-104.9912688,39.7089829
7017,Friday,five-points,23:59:00,-104.9850071,39.760155
7018,Friday,five-points,16:00:00,-104.9909556,39.7546052
7019,Thursday,five-points,16:00:00,-104.9816669,39.7520034
7020,Sunday,harvey-park,16:00:00,-105.0298374,39.6729163
7021,Friday,west-highland,23:59:00,-105.0257159,39.7613473
7022,Thursday,sloan-lake,23:59:00,-105.0286409,39.7474186
7023,Friday,five-points,23:59:00,-104.9876835,39.7570233
7024,Monday,berkeley,16:00:00,-105.0255332,39.7767692
7025,Tuesday,lincoln-park,04:00:00,-104.9928591,39.728937
7026,Monday,montbello,23:59:00,-104.8122184,39.793867999999996
7027,Friday,hampden,20:00:00,-104.91500800000001,39.6669075
7028,Thursday,montclair,16:00:00,-104.9113577,39.7341084
7029,Thursday,west-colfax,23:59:00,-105.038967,39.7400638
7030,Monday,college-view-south-platte,23:59:00,-105.0218977,39.6775787
7031,Saturday,westwood,23:59:00,-105.0459157,39.7081606
7032,Wednesday,mar-lee,23:59:00,-105.0527702,39.6928269
7033,Sunday,hampden,23:59:00,-104.8980311,39.6541272
7034,Friday,barnum,20:00:00,-105.0321183,39.723535
7035,Thursday,lincoln-park,16:00:00,-105.0051339,39.7322479
7036,Sunday,college-view-south-platte,23:59:00,-105.0244989,39.6659573
7037,Monday,north-capitol-hill,23:59:00,-104.9803997,39.7401437
7038,Monday,union-station,20:00:00,-104.99291799999999,39.7522747
7039,Wednesday,skyland,23:59:00,-104.9461102,39.7562613
7040,Tuesday,ruby-hill,16:00:00,-105.0113764,39.6966703
7041,Friday,five-points,23:59:00,-104.9775385,39.7480841
7042,Tuesday,college-view-south-platte,16:00:00,-105.0246506,39.6624329
7043,Wednesday,capitol-hill,04:00:00,-104.9870284,39.7323241
7044,Wednesday,baker,16:00:00,-104.9888824,39.7106389
7045,Saturday,east-colfax,23:59:00,-104.8952516,39.740157
7046,Saturday,university-hills,23:59:00,-104.9401486,39.6783544
7047,Friday,cbd,20:00:00,-104.9883591,39.7463253
7048,Monday,east-colfax,20:00:00,-104.8962144,39.7344819
7049,Thursday,highland,23:59:00,-105.0116865,39.7619158
7050,Wednesday,hampden,20:00:00,-104.90078600000001,39.6563458
7051,Thursday,five-points,20:00:00,-104.9821422,39.7512148
7052,Thursday,montbello,20:00:00,-104.8264868,39.7933492
7053,Thursday,gateway-green-valley-ranch,16:00:00,-104.8075412,39.7748818
7054,Tuesday,gateway-green-valley-ranch,20:00:00,-104.7664008,39.7828657
7055,Monday,jefferson-park,23:59:00,-105.0243794,39.7554368
7056,Thursday,ruby-hill,20:00:00,-105.0179896,39.6910258
7057,Wednesday,valverde,20:00:00,-105.0206902,39.7113301
7058,Wednesday,kennedy,20:00:00,-104.8510725,39.6590002
7059,Monday,montbello,20:00:00,-104.8264868,39.7933492
7060,Monday,city-park-west,20:00:00,-104.9675623,39.7434768
7061,Thursday,stapleton,16:00:00,-104.874549,39.7560647
7062,Friday,clayton,23:59:00,-104.9561041,39.7632259
7063,Sunday,harvey-park-south,16:00:00,-105.0497852,39.6562753
7064,Monday,congress-park,23:59:00,-104.9467157,39.7399298
7065,Monday,gateway-green-valley-ranch,20:00:00,-104.7664008,39.7828657
7066,Saturday,five-points,23:59:00,-104.9776469,39.7712463
7067,Sunday,east-colfax,23:59:00,-104.8905506,39.7401547
7068,Monday,ruby-hill,20:00:00,-105.0093646,39.6967306
7069,Tuesday,stapleton,20:00:00,-104.8875973,39.7643938
7070,Saturday,gateway-green-valley-ranch,04:00:00,-104.7609411,39.7772614
7071,Wednesday,university-park,23:59:00,-104.9407485,39.678415
7072,Thursday,sunnyside,23:59:00,-105.0248917,39.7695851
7073,Thursday,east-colfax,20:00:00,-104.8857476,39.7379884
7074,Thursday,cheesman-park,04:00:00,-104.9656455,39.7397455
7075,Monday,west-colfax,16:00:00,-105.0494852,39.7406674
