,OFFENSE_CATEGORY_ID,TIME,NEIGHBORHOOD_ID
259386,theft-from-motor-vehicle,16:00:00,five-points
516870,burglary,20:00:00,union-station
69428,aggravated-assault,08:00:00,five-points
245312,burglary,08:00:00,west-highland
502349,all-other-crimes,16:00:00,college-view-south-platte
45969,larceny,20:00:00,dia
273708,auto-theft,20:00:00,west-colfax
288437,all-other-crimes,04:00:00,westwood
278330,burglary,23:59:00,union-station
231706,drug-alcohol,20:00:00,westwood
246646,auto-theft,04:00:00,dia
260453,auto-theft,16:00:00,stapleton
192678,all-other-crimes,20:00:00,west-highland
263679,larceny,12:00:00,capitol-hill
69947,auto-theft,12:00:00,westwood
420290,all-other-crimes,23:59:00,clayton
200383,public-disorder,20:00:00,washington-park
155087,larceny,20:00:00,stapleton
398775,aggravated-assault,16:00:00,civic-center
509674,all-other-crimes,20:00:00,montclair
118666,burglary,12:00:00,hilltop
386543,other-crimes-against-persons,04:00:00,union-station
138983,public-disorder,12:00:00,lincoln-park
365795,all-other-crimes,23:59:00,north-capitol-hill
214275,larceny,20:00:00,cbd
354349,all-other-crimes,20:00:00,barnum
87495,all-other-crimes,20:00:00,whittier
68657,larceny,04:00:00,barnum-west
475850,public-disorder,20:00:00,east-colfax
350934,larceny,20:00:00,north-capitol-hill
338328,all-other-crimes,20:00:00,west-colfax
220896,larceny,20:00:00,union-station
324236,theft-from-motor-vehicle,04:00:00,cherry-creek
365750,robbery,12:00:00,college-view-south-platte
180233,larceny,23:59:00,globeville
246196,all-other-crimes,04:00:00,five-points
403092,larceny,12:00:00,college-view-south-platte
20092,burglary,12:00:00,southmoor-park
269678,burglary,04:00:00,cheesman-park
517415,public-disorder,16:00:00,goldsmith
505435,public-disorder,04:00:00,five-points
141695,auto-theft,04:00:00,valverde
327940,public-disorder,04:00:00,north-capitol-hill
405346,burglary,12:00:00,windsor
313744,theft-from-motor-vehicle,23:59:00,university-park
500250,all-other-crimes,04:00:00,athmar-park
194160,murder,04:00:00,five-points
261176,other-crimes-against-persons,20:00:00,east-colfax
417814,public-disorder,04:00:00,athmar-park
357366,larceny,16:00:00,montbello
41214,public-disorder,16:00:00,whittier
319466,larceny,08:00:00,five-points
58369,public-disorder,04:00:00,union-station
180521,theft-from-motor-vehicle,12:00:00,capitol-hill
421977,larceny,12:00:00,east-colfax
456867,aggravated-assault,23:59:00,dia
257556,all-other-crimes,20:00:00,capitol-hill
380088,theft-from-motor-vehicle,23:59:00,sunnyside
304803,public-disorder,23:59:00,bear-valley
68649,larceny,04:00:00,highland
342953,all-other-crimes,23:59:00,stapleton
207790,drug-alcohol,04:00:00,civic-center
525402,auto-theft,23:59:00,west-colfax
26931,public-disorder,23:59:00,washington-virginia-vale
