,day_of_week,NEIGHBORHOOD_ID,TIME
47709,Monday,montbello,23:59:00
57566,Thursday,sloan-lake,16:00:00
16033,Tuesday,five-points,16:00:00
20347,Monday,university-park,23:59:00
65190,Sunday,villa-park,04:00:00
4990,Friday,valverde,16:00:00
10335,Tuesday,harvey-park,20:00:00
89255,Monday,montclair,12:00:00
26184,Friday,baker,16:00:00
24078,Thursday,elyria-swansea,16:00:00
4700,Thursday,stapleton,20:00:00
4815,Sunday,baker,16:00:00
20334,Sunday,mar-lee,23:59:00
3128,Sunday,westwood,16:00:00
59215,Friday,gateway-green-valley-ranch,20:00:00
